sensor id = 21 - temperature = 16.935590 - timestamp = 1733593947
sensor id = 37 - temperature = 18.100649 - timestamp = 1733593947
sensor id = 49 - temperature = 19.739745 - timestamp = 1733593947
sensor id = 112 - temperature = 20.681304 - timestamp = 1733593947
sensor id = 129 - temperature = 23.494807 - timestamp = 1733593947
sensor id = 132 - temperature = 24.698678 - timestamp = 1733593947
sensor id = 142 - temperature = 24.779378 - timestamp = 1733593947
sensor id = 15 - temperature = 15.079384 - timestamp = 1733593977
sensor id = 21 - temperature = 16.963488 - timestamp = 1733593977
sensor id = 37 - temperature = 18.313526 - timestamp = 1733593977
sensor id = 49 - temperature = 19.968141 - timestamp = 1733593977
sensor id = 112 - temperature = 20.480237 - timestamp = 1733593977
sensor id = 129 - temperature = 23.508816 - timestamp = 1733593977
sensor id = 132 - temperature = 24.810760 - timestamp = 1733593977
sensor id = 142 - temperature = 24.839409 - timestamp = 1733593977
sensor id = 15 - temperature = 14.925511 - timestamp = 1733594007
sensor id = 21 - temperature = 17.117806 - timestamp = 1733594007
sensor id = 49 - temperature = 20.175397 - timestamp = 1733594007
sensor id = 37 - temperature = 18.525848 - timestamp = 1733594007
sensor id = 112 - temperature = 20.342617 - timestamp = 1733594007
sensor id = 129 - temperature = 23.697833 - timestamp = 1733594007
sensor id = 142 - temperature = 24.856234 - timestamp = 1733594007
sensor id = 132 - temperature = 25.050826 - timestamp = 1733594007
sensor id = 15 - temperature = 14.953788 - timestamp = 1733594037
sensor id = 21 - temperature = 17.003268 - timestamp = 1733594037
sensor id = 37 - temperature = 18.478115 - timestamp = 1733594037
sensor id = 49 - temperature = 19.931284 - timestamp = 1733594037
sensor id = 112 - temperature = 20.204634 - timestamp = 1733594037
sensor id = 129 - temperature = 23.724261 - timestamp = 1733594037
sensor id = 132 - temperature = 25.100036 - timestamp = 1733594037
sensor id = 142 - temperature = 24.869204 - timestamp = 1733594037
sensor id = 15 - temperature = 15.162737 - timestamp = 1733594067
sensor id = 21 - temperature = 17.048077 - timestamp = 1733594067
sensor id = 37 - temperature = 18.726518 - timestamp = 1733594067
sensor id = 49 - temperature = 20.077445 - timestamp = 1733594067
sensor id = 112 - temperature = 20.003046 - timestamp = 1733594067
sensor id = 129 - temperature = 23.795832 - timestamp = 1733594067
sensor id = 132 - temperature = 25.081381 - timestamp = 1733594067
sensor id = 142 - temperature = 24.980785 - timestamp = 1733594067
sensor id = 15 - temperature = 15.011258 - timestamp = 1733594097
sensor id = 21 - temperature = 16.958531 - timestamp = 1733594097
sensor id = 37 - temperature = 18.542050 - timestamp = 1733594097
sensor id = 49 - temperature = 19.972908 - timestamp = 1733594097
sensor id = 112 - temperature = 19.790258 - timestamp = 1733594097
sensor id = 129 - temperature = 23.590209 - timestamp = 1733594097
sensor id = 132 - temperature = 25.051400 - timestamp = 1733594097
sensor id = 142 - temperature = 25.171730 - timestamp = 1733594097
sensor id = 15 - temperature = 14.939153 - timestamp = 1733594127
sensor id = 21 - temperature = 17.181476 - timestamp = 1733594127
sensor id = 37 - temperature = 18.381063 - timestamp = 1733594127
sensor id = 49 - temperature = 20.000596 - timestamp = 1733594127
sensor id = 112 - temperature = 19.683032 - timestamp = 1733594127
sensor id = 129 - temperature = 23.834349 - timestamp = 1733594127
sensor id = 132 - temperature = 24.822015 - timestamp = 1733594127
sensor id = 142 - temperature = 25.392255 - timestamp = 1733594127
sensor id = 15 - temperature = 15.071983 - timestamp = 1733594157
sensor id = 21 - temperature = 17.056537 - timestamp = 1733594157
sensor id = 37 - temperature = 18.331020 - timestamp = 1733594157
sensor id = 49 - temperature = 20.140337 - timestamp = 1733594157
sensor id = 112 - temperature = 19.689251 - timestamp = 1733594157
sensor id = 129 - temperature = 23.697471 - timestamp = 1733594157
sensor id = 132 - temperature = 25.013998 - timestamp = 1733594157
sensor id = 142 - temperature = 25.270089 - timestamp = 1733594157
sensor id = 15 - temperature = 15.237980 - timestamp = 1733594187
sensor id = 21 - temperature = 17.016673 - timestamp = 1733594187
sensor id = 37 - temperature = 18.401109 - timestamp = 1733594187
sensor id = 49 - temperature = 20.188785 - timestamp = 1733594187
sensor id = 112 - temperature = 19.571614 - timestamp = 1733594187
sensor id = 129 - temperature = 23.811902 - timestamp = 1733594187
sensor id = 132 - temperature = 24.769358 - timestamp = 1733594187
sensor id = 142 - temperature = 25.445940 - timestamp = 1733594187
sensor id = 15 - temperature = 15.444711 - timestamp = 1733594217
sensor id = 21 - temperature = 16.927457 - timestamp = 1733594217
sensor id = 37 - temperature = 18.257455 - timestamp = 1733594217
sensor id = 49 - temperature = 20.025066 - timestamp = 1733594217
sensor id = 112 - temperature = 19.508437 - timestamp = 1733594217
sensor id = 129 - temperature = 23.704456 - timestamp = 1733594217
sensor id = 132 - temperature = 24.941328 - timestamp = 1733594217
sensor id = 142 - temperature = 25.330359 - timestamp = 1733594217
sensor id = 15 - temperature = 15.634024 - timestamp = 1733594247
sensor id = 21 - temperature = 17.083103 - timestamp = 1733594247
sensor id = 37 - temperature = 18.324976 - timestamp = 1733594247
sensor id = 49 - temperature = 19.948364 - timestamp = 1733594247
sensor id = 112 - temperature = 19.352910 - timestamp = 1733594247
sensor id = 129 - temperature = 23.593027 - timestamp = 1733594247
sensor id = 132 - temperature = 24.915923 - timestamp = 1733594247
sensor id = 142 - temperature = 25.488891 - timestamp = 1733594247
sensor id = 15 - temperature = 15.558697 - timestamp = 1733594277
sensor id = 21 - temperature = 17.141317 - timestamp = 1733594277
sensor id = 37 - temperature = 18.420713 - timestamp = 1733594277
sensor id = 49 - temperature = 19.815895 - timestamp = 1733594277
sensor id = 112 - temperature = 19.226477 - timestamp = 1733594277
sensor id = 129 - temperature = 23.769313 - timestamp = 1733594277
sensor id = 132 - temperature = 25.076310 - timestamp = 1733594277
sensor id = 142 - temperature = 25.420223 - timestamp = 1733594277
sensor id = 15 - temperature = 15.706163 - timestamp = 1733594307
sensor id = 21 - temperature = 17.020140 - timestamp = 1733594307
sensor id = 37 - temperature = 18.574731 - timestamp = 1733594307
sensor id = 49 - temperature = 19.752153 - timestamp = 1733594307
sensor id = 129 - temperature = 23.539714 - timestamp = 1733594307
sensor id = 112 - temperature = 19.462460 - timestamp = 1733594307
sensor id = 132 - temperature = 24.878567 - timestamp = 1733594307
sensor id = 142 - temperature = 25.210603 - timestamp = 1733594307
sensor id = 15 - temperature = 15.536939 - timestamp = 1733594337
sensor id = 21 - temperature = 17.138755 - timestamp = 1733594337
sensor id = 37 - temperature = 18.762645 - timestamp = 1733594337
sensor id = 49 - temperature = 19.848804 - timestamp = 1733594337
sensor id = 112 - temperature = 19.495827 - timestamp = 1733594337
sensor id = 129 - temperature = 23.323045 - timestamp = 1733594337
sensor id = 132 - temperature = 24.642973 - timestamp = 1733594337
sensor id = 142 - temperature = 25.442578 - timestamp = 1733594337
sensor id = 15 - temperature = 15.611015 - timestamp = 1733594367
sensor id = 21 - temperature = 17.001286 - timestamp = 1733594367
sensor id = 37 - temperature = 18.746551 - timestamp = 1733594367
sensor id = 49 - temperature = 19.794616 - timestamp = 1733594367
sensor id = 112 - temperature = 19.627262 - timestamp = 1733594367
sensor id = 129 - temperature = 23.396422 - timestamp = 1733594367
sensor id = 132 - temperature = 24.556932 - timestamp = 1733594367
sensor id = 142 - temperature = 25.322773 - timestamp = 1733594367
sensor id = 15 - temperature = 15.647548 - timestamp = 1733594397
sensor id = 21 - temperature = 17.138643 - timestamp = 1733594397
sensor id = 37 - temperature = 18.926794 - timestamp = 1733594397
sensor id = 49 - temperature = 20.032066 - timestamp = 1733594397
sensor id = 112 - temperature = 19.627464 - timestamp = 1733594397
sensor id = 129 - temperature = 23.330126 - timestamp = 1733594397
sensor id = 132 - temperature = 24.611972 - timestamp = 1733594397
sensor id = 142 - temperature = 25.287662 - timestamp = 1733594397
sensor id = 15 - temperature = 15.405002 - timestamp = 1733594427
sensor id = 21 - temperature = 16.979013 - timestamp = 1733594427
sensor id = 37 - temperature = 18.873671 - timestamp = 1733594427
sensor id = 49 - temperature = 20.097342 - timestamp = 1733594427
sensor id = 112 - temperature = 19.844096 - timestamp = 1733594427
sensor id = 129 - temperature = 23.249077 - timestamp = 1733594427
sensor id = 132 - temperature = 24.836314 - timestamp = 1733594427
sensor id = 142 - temperature = 25.363610 - timestamp = 1733594427
sensor id = 15 - temperature = 15.183344 - timestamp = 1733594457
sensor id = 21 - temperature = 16.953325 - timestamp = 1733594457
sensor id = 37 - temperature = 18.864014 - timestamp = 1733594457
sensor id = 49 - temperature = 20.028969 - timestamp = 1733594457
sensor id = 112 - temperature = 19.782126 - timestamp = 1733594457
sensor id = 129 - temperature = 23.093344 - timestamp = 1733594457
sensor id = 132 - temperature = 24.814162 - timestamp = 1733594457
sensor id = 142 - temperature = 25.313599 - timestamp = 1733594457
sensor id = 15 - temperature = 14.940304 - timestamp = 1733594487
sensor id = 21 - temperature = 17.198575 - timestamp = 1733594487
sensor id = 37 - temperature = 18.620721 - timestamp = 1733594487
sensor id = 49 - temperature = 19.892930 - timestamp = 1733594487
sensor id = 112 - temperature = 20.001519 - timestamp = 1733594487
sensor id = 129 - temperature = 22.913554 - timestamp = 1733594487
sensor id = 132 - temperature = 24.681478 - timestamp = 1733594487
sensor id = 142 - temperature = 25.113554 - timestamp = 1733594487
sensor id = 15 - temperature = 15.183092 - timestamp = 1733594517
sensor id = 21 - temperature = 17.239825 - timestamp = 1733594517
sensor id = 37 - temperature = 18.371824 - timestamp = 1733594517
sensor id = 49 - temperature = 19.834449 - timestamp = 1733594517
sensor id = 112 - temperature = 20.067577 - timestamp = 1733594517
sensor id = 129 - temperature = 22.819698 - timestamp = 1733594517
sensor id = 132 - temperature = 24.633498 - timestamp = 1733594517
sensor id = 142 - temperature = 25.081718 - timestamp = 1733594517
sensor id = 15 - temperature = 15.148495 - timestamp = 1733594547
sensor id = 21 - temperature = 17.151725 - timestamp = 1733594547
sensor id = 37 - temperature = 18.137779 - timestamp = 1733594547
sensor id = 49 - temperature = 19.894262 - timestamp = 1733594547
sensor id = 112 - temperature = 20.151706 - timestamp = 1733594547
sensor id = 129 - temperature = 22.894357 - timestamp = 1733594547
sensor id = 132 - temperature = 24.549924 - timestamp = 1733594547
sensor id = 142 - temperature = 25.050712 - timestamp = 1733594547
sensor id = 15 - temperature = 15.021018 - timestamp = 1733594577
sensor id = 21 - temperature = 17.063081 - timestamp = 1733594577
sensor id = 37 - temperature = 18.149346 - timestamp = 1733594577
sensor id = 49 - temperature = 19.885824 - timestamp = 1733594577
sensor id = 112 - temperature = 20.167221 - timestamp = 1733594577
sensor id = 129 - temperature = 23.074401 - timestamp = 1733594577
sensor id = 132 - temperature = 24.717535 - timestamp = 1733594577
sensor id = 142 - temperature = 24.839359 - timestamp = 1733594577
sensor id = 15 - temperature = 15.263917 - timestamp = 1733594607
sensor id = 21 - temperature = 17.113979 - timestamp = 1733594607
sensor id = 37 - temperature = 18.322006 - timestamp = 1733594607
sensor id = 49 - temperature = 19.685067 - timestamp = 1733594607
sensor id = 112 - temperature = 19.989066 - timestamp = 1733594607
sensor id = 129 - temperature = 23.089308 - timestamp = 1733594607
sensor id = 132 - temperature = 24.885189 - timestamp = 1733594607
sensor id = 142 - temperature = 24.965676 - timestamp = 1733594607
sensor id = 15 - temperature = 15.254594 - timestamp = 1733594637
sensor id = 21 - temperature = 17.244895 - timestamp = 1733594637
sensor id = 37 - temperature = 18.094205 - timestamp = 1733594637
sensor id = 49 - temperature = 19.601741 - timestamp = 1733594637
sensor id = 112 - temperature = 19.801130 - timestamp = 1733594637
sensor id = 129 - temperature = 22.910118 - timestamp = 1733594637
sensor id = 132 - temperature = 25.100882 - timestamp = 1733594637
sensor id = 142 - temperature = 25.059332 - timestamp = 1733594637
sensor id = 15 - temperature = 15.027138 - timestamp = 1733594667
sensor id = 21 - temperature = 17.131680 - timestamp = 1733594667
sensor id = 37 - temperature = 18.004261 - timestamp = 1733594667
sensor id = 49 - temperature = 19.846593 - timestamp = 1733594667
sensor id = 112 - temperature = 19.893380 - timestamp = 1733594667
sensor id = 129 - temperature = 22.701277 - timestamp = 1733594667
sensor id = 132 - temperature = 25.032747 - timestamp = 1733594667
sensor id = 142 - temperature = 25.296840 - timestamp = 1733594667
sensor id = 15 - temperature = 15.233798 - timestamp = 1733594697
sensor id = 21 - temperature = 17.319943 - timestamp = 1733594697
sensor id = 37 - temperature = 17.962307 - timestamp = 1733594697
sensor id = 49 - temperature = 19.747334 - timestamp = 1733594697
sensor id = 112 - temperature = 19.746373 - timestamp = 1733594697
sensor id = 129 - temperature = 22.868805 - timestamp = 1733594697
sensor id = 132 - temperature = 24.843940 - timestamp = 1733594697
sensor id = 142 - temperature = 25.411558 - timestamp = 1733594697
sensor id = 15 - temperature = 15.147122 - timestamp = 1733594727
sensor id = 21 - temperature = 17.297804 - timestamp = 1733594727
sensor id = 37 - temperature = 18.097618 - timestamp = 1733594727
sensor id = 49 - temperature = 19.564085 - timestamp = 1733594727
sensor id = 112 - temperature = 19.945947 - timestamp = 1733594727
sensor id = 129 - temperature = 22.853084 - timestamp = 1733594727
sensor id = 132 - temperature = 24.753151 - timestamp = 1733594727
sensor id = 142 - temperature = 25.438708 - timestamp = 1733594727
sensor id = 15 - temperature = 15.338387 - timestamp = 1733594757
sensor id = 21 - temperature = 17.517857 - timestamp = 1733594757
sensor id = 37 - temperature = 18.155928 - timestamp = 1733594757
sensor id = 49 - temperature = 19.777525 - timestamp = 1733594757
sensor id = 112 - temperature = 19.819287 - timestamp = 1733594757
sensor id = 129 - temperature = 22.713598 - timestamp = 1733594757
sensor id = 132 - temperature = 24.746322 - timestamp = 1733594757
sensor id = 142 - temperature = 25.358860 - timestamp = 1733594757
sensor id = 15 - temperature = 15.289014 - timestamp = 1733594787
sensor id = 21 - temperature = 17.378078 - timestamp = 1733594787
sensor id = 37 - temperature = 18.014241 - timestamp = 1733594787
sensor id = 49 - temperature = 19.835698 - timestamp = 1733594787
sensor id = 112 - temperature = 19.628049 - timestamp = 1733594787
sensor id = 129 - temperature = 22.686887 - timestamp = 1733594787
sensor id = 142 - temperature = 25.217100 - timestamp = 1733594787
sensor id = 132 - temperature = 24.589061 - timestamp = 1733594787
sensor id = 15 - temperature = 15.322960 - timestamp = 1733594817
sensor id = 21 - temperature = 17.538041 - timestamp = 1733594817
sensor id = 49 - temperature = 19.814278 - timestamp = 1733594817
sensor id = 37 - temperature = 17.800097 - timestamp = 1733594817
sensor id = 112 - temperature = 19.648112 - timestamp = 1733594817
sensor id = 129 - temperature = 22.658415 - timestamp = 1733594817
sensor id = 132 - temperature = 24.401376 - timestamp = 1733594817
sensor id = 142 - temperature = 25.135264 - timestamp = 1733594817
sensor id = 15 - temperature = 15.092731 - timestamp = 1733594847
sensor id = 21 - temperature = 17.321663 - timestamp = 1733594847
sensor id = 37 - temperature = 17.676614 - timestamp = 1733594847
sensor id = 49 - temperature = 20.035372 - timestamp = 1733594847
sensor id = 112 - temperature = 19.461790 - timestamp = 1733594847
sensor id = 129 - temperature = 22.764536 - timestamp = 1733594847
sensor id = 142 - temperature = 24.916577 - timestamp = 1733594847
sensor id = 132 - temperature = 24.174840 - timestamp = 1733594847
sensor id = 15 - temperature = 15.112910 - timestamp = 1733594877
sensor id = 21 - temperature = 17.481540 - timestamp = 1733594877
sensor id = 37 - temperature = 17.911766 - timestamp = 1733594877
sensor id = 49 - temperature = 20.167543 - timestamp = 1733594877
sensor id = 112 - temperature = 19.240219 - timestamp = 1733594877
sensor id = 129 - temperature = 22.523060 - timestamp = 1733594877
sensor id = 132 - temperature = 24.315255 - timestamp = 1733594877
sensor id = 142 - temperature = 24.681571 - timestamp = 1733594877
sensor id = 15 - temperature = 15.215823 - timestamp = 1733594907
sensor id = 21 - temperature = 17.413299 - timestamp = 1733594907
sensor id = 37 - temperature = 17.718642 - timestamp = 1733594907
sensor id = 49 - temperature = 19.960095 - timestamp = 1733594907
sensor id = 112 - temperature = 19.154168 - timestamp = 1733594907
sensor id = 129 - temperature = 22.370504 - timestamp = 1733594907
sensor id = 132 - temperature = 24.159438 - timestamp = 1733594907
sensor id = 142 - temperature = 24.686809 - timestamp = 1733594907
sensor id = 15 - temperature = 15.007610 - timestamp = 1733594937
sensor id = 21 - temperature = 17.651933 - timestamp = 1733594937
sensor id = 37 - temperature = 17.860818 - timestamp = 1733594937
sensor id = 49 - temperature = 19.813517 - timestamp = 1733594937
sensor id = 112 - temperature = 19.273903 - timestamp = 1733594937
sensor id = 129 - temperature = 22.151768 - timestamp = 1733594937
sensor id = 132 - temperature = 24.021022 - timestamp = 1733594937
sensor id = 142 - temperature = 24.679387 - timestamp = 1733594937
sensor id = 15 - temperature = 15.132364 - timestamp = 1733594967
sensor id = 21 - temperature = 17.796448 - timestamp = 1733594967
sensor id = 37 - temperature = 17.991660 - timestamp = 1733594967
sensor id = 49 - temperature = 19.620899 - timestamp = 1733594967
sensor id = 112 - temperature = 19.356016 - timestamp = 1733594967
sensor id = 129 - temperature = 22.354178 - timestamp = 1733594967
sensor id = 132 - temperature = 24.245309 - timestamp = 1733594967
sensor id = 142 - temperature = 24.845996 - timestamp = 1733594967
sensor id = 15 - temperature = 15.110477 - timestamp = 1733594997
sensor id = 21 - temperature = 18.034887 - timestamp = 1733594997
sensor id = 37 - temperature = 17.966462 - timestamp = 1733594997
sensor id = 49 - temperature = 19.497777 - timestamp = 1733594997
sensor id = 112 - temperature = 19.220541 - timestamp = 1733594997
sensor id = 129 - temperature = 22.593324 - timestamp = 1733594997
sensor id = 132 - temperature = 24.075288 - timestamp = 1733594997
sensor id = 142 - temperature = 24.641177 - timestamp = 1733594997
sensor id = 15 - temperature = 14.907896 - timestamp = 1733595027
sensor id = 21 - temperature = 17.819673 - timestamp = 1733595027
sensor id = 37 - temperature = 17.759968 - timestamp = 1733595027
sensor id = 49 - temperature = 19.415824 - timestamp = 1733595027
sensor id = 112 - temperature = 19.448217 - timestamp = 1733595027
sensor id = 129 - temperature = 22.433453 - timestamp = 1733595027
sensor id = 132 - temperature = 23.928136 - timestamp = 1733595027
sensor id = 142 - temperature = 24.540900 - timestamp = 1733595027
sensor id = 15 - temperature = 14.918843 - timestamp = 1733595057
sensor id = 21 - temperature = 17.613655 - timestamp = 1733595057
sensor id = 37 - temperature = 17.967127 - timestamp = 1733595057
sensor id = 49 - temperature = 19.634715 - timestamp = 1733595057
sensor id = 112 - temperature = 19.328640 - timestamp = 1733595057
sensor id = 129 - temperature = 22.450990 - timestamp = 1733595057
sensor id = 132 - temperature = 24.031947 - timestamp = 1733595057
sensor id = 142 - temperature = 24.580343 - timestamp = 1733595057
sensor id = 15 - temperature = 14.908741 - timestamp = 1733595087
sensor id = 21 - temperature = 17.631089 - timestamp = 1733595087
sensor id = 37 - temperature = 17.989961 - timestamp = 1733595087
sensor id = 49 - temperature = 19.452016 - timestamp = 1733595087
sensor id = 112 - temperature = 19.318399 - timestamp = 1733595087
sensor id = 129 - temperature = 22.416703 - timestamp = 1733595087
sensor id = 132 - temperature = 23.854178 - timestamp = 1733595087
sensor id = 142 - temperature = 24.414410 - timestamp = 1733595087
sensor id = 15 - temperature = 14.869831 - timestamp = 1733595117
sensor id = 21 - temperature = 17.775468 - timestamp = 1733595117
sensor id = 37 - temperature = 17.746481 - timestamp = 1733595117
sensor id = 49 - temperature = 19.428645 - timestamp = 1733595117
sensor id = 112 - temperature = 19.177134 - timestamp = 1733595117
sensor id = 129 - temperature = 22.470688 - timestamp = 1733595117
sensor id = 132 - temperature = 23.944565 - timestamp = 1733595117
sensor id = 142 - temperature = 24.601706 - timestamp = 1733595117
sensor id = 15 - temperature = 14.892281 - timestamp = 1733595147
sensor id = 21 - temperature = 17.668433 - timestamp = 1733595147
sensor id = 37 - temperature = 17.906536 - timestamp = 1733595147
sensor id = 49 - temperature = 19.662998 - timestamp = 1733595147
sensor id = 112 - temperature = 19.392082 - timestamp = 1733595147
sensor id = 129 - temperature = 22.585406 - timestamp = 1733595147
sensor id = 132 - temperature = 23.794075 - timestamp = 1733595147
sensor id = 15 - temperature = 14.751720 - timestamp = 1733595177
sensor id = 142 - temperature = 24.372989 - timestamp = 1733595147
sensor id = 37 - temperature = 18.092729 - timestamp = 1733595177
sensor id = 21 - temperature = 17.911412 - timestamp = 1733595177
sensor id = 49 - temperature = 19.645833 - timestamp = 1733595177
sensor id = 112 - temperature = 19.431041 - timestamp = 1733595177
sensor id = 132 - temperature = 23.656037 - timestamp = 1733595177
sensor id = 129 - temperature = 22.346002 - timestamp = 1733595177
sensor id = 142 - temperature = 24.319211 - timestamp = 1733595177
sensor id = 15 - temperature = 14.663069 - timestamp = 1733595207
sensor id = 37 - temperature = 18.009934 - timestamp = 1733595207
sensor id = 21 - temperature = 17.664911 - timestamp = 1733595207
sensor id = 49 - temperature = 19.496093 - timestamp = 1733595207
sensor id = 112 - temperature = 19.233035 - timestamp = 1733595207
sensor id = 129 - temperature = 22.514800 - timestamp = 1733595207
sensor id = 132 - temperature = 23.563986 - timestamp = 1733595207
sensor id = 142 - temperature = 24.237767 - timestamp = 1733595207
sensor id = 15 - temperature = 14.753566 - timestamp = 1733595237
sensor id = 21 - temperature = 17.910053 - timestamp = 1733595237
sensor id = 37 - temperature = 17.912892 - timestamp = 1733595237
sensor id = 49 - temperature = 19.720620 - timestamp = 1733595237
sensor id = 112 - temperature = 19.108375 - timestamp = 1733595237
sensor id = 129 - temperature = 22.378725 - timestamp = 1733595237
sensor id = 132 - temperature = 23.591148 - timestamp = 1733595237
sensor id = 142 - temperature = 24.324029 - timestamp = 1733595237
sensor id = 15 - temperature = 14.967944 - timestamp = 1733595267
sensor id = 21 - temperature = 18.013674 - timestamp = 1733595267
sensor id = 37 - temperature = 18.015722 - timestamp = 1733595267
